Order_ID,Date,Financial_Year,Quarter,Month,Region,Department,Product,Customer_Segment,Salesperson,Units_Sold,Sales_Revenue,COGS,Gross_Profit,Operating_Expenses,Net_Profit,Budget_Sales,Sales_Variance,Profit_Margin_Percent,Growth_Percent,Currency
ORD-103678,10-01-2024,FY2024,Q1,January,East,Furniture,Desk,Consumer,Neha,5,55026.5,31101.28,23925.21,5866.84,18058.37,55291.34,-264.85,32.82,7,INR
ORD-101529,10-01-2024,FY2024,Q1,January,South,Technology,Laptop,Consumer,Vikas,4,50506.08,35741.98,14764.1,4103.69,10660.41,54596.39,-4090.3,21.11,-6.58,INR
ORD-101460,10-01-2024,FY2024,Q1,January,Central,Office Supplies,Paper Pack,Corporate,Sneha,4,194833.32,128934.38,65898.95,36689.13,29209.82,179411.86,15421.46,14.99,-3.94,INR
ORD-103159,10-01-2024,FY2024,Q1,January,South,Office Supplies,Paper Pack,Corporate,Vikas,1,47593.62,31796.64,15796.97,4550.82,11246.15,52342.28,-4748.66,23.63,3.76,INR
ORD-102532,10-01-2024,FY2024,Q1,January,South,Technology,Tablet,Consumer,Neha,1,40396.92,25791.83,14605.09,8547.98,6057.11,41079.22,-682.3,14.99,14.34,INR
ORD-104184,10-01-2024,FY2024,Q1,January,East,Office Supplies,Paper Pack,Consumer,Rahul,12,451791.2,296278.1,155513.11,85746.54,69766.57,421014.46,30776.75,15.44,16.12,INR
ORD-102711,10-01-2024,FY2024,Q1,January,East,Furniture,Conference Table,Corporate,Rohit,11,315289.27,229077.32,86211.95,65853.78,20358.17,311301.47,3987.8,6.46,18.61,INR
ORD-101139,11-01-2024,FY2024,Q1,January,Central,Office Supplies,Stapler,Corporate,Priya,20,748420.75,488227.91,260192.84,88162.58,172030.25,679727.84,68692.91,22.99,14.66,INR
ORD-104478,11-01-2024,FY2024,Q1,January,East,Furniture,Bookshelf,Corporate,Amit,5,76099.89,52128.28,23971.61,9042.1,14929.51,71392.66,4707.23,19.62,-7.32,INR
ORD-104147,11-01-2024,FY2024,Q1,January,East,Office Supplies,Stapler,Corporate,Neha,4,180847.18,114852.94,65994.24,33766.61,32227.63,167328.12,13519.06,17.82,14.44,INR
ORD-104232,11-01-2024,FY2024,Q1,January,North,Office Supplies,Stapler,Corporate,Priya,16,58728.83,31658.07,27070.77,8256.64,18814.12,64196.32,-5467.49,32.04,21.18,INR
ORD-102214,11-01-2024,FY2024,Q1,January,South,Furniture,Cabinet,Consumer,Anjali,12,217438.73,123061.65,94377.08,18714.05,75663.03,235388.14,-17949.42,34.8,-1.32,INR
ORD-104821,11-01-2024,FY2024,Q1,January,South,Technology,Printer,Consumer,Sneha,10,390772.03,271813.61,118958.43,42464.74,76493.68,415272.58,-24500.54,19.58,14.48,INR
ORD-100765,11-01-2024,FY2024,Q1,January,West,Healthcare,Thermometer,Consumer,Anjali,18,381427.33,274745.02,106682.31,31757.62,74924.69,345911.34,35515.99,19.64,-2.5,INR
ORD-103271,12-01-2024,FY2024,Q1,January,South,Consumer Goods,Backpack,Consumer,Neha,13,610946.22,411489.26,199456.96,126541.92,72915.04,631428.19,-20481.97,11.93,15.54,INR
ORD-104548,12-01-2024,FY2024,Q1,January,North,Consumer Goods,Headphones,Consumer,Priya,20,44390.4,32494.2,11896.2,9130.5,2765.7,43693.17,697.23,6.23,7.11,INR
ORD-101131,12-01-2024,FY2024,Q1,January,East,Office Supplies,Notebook,Corporate,Priya,5,54097.01,34206.47,19890.54,5319.2,14571.35,54041.83,55.19,26.94,-2.21,INR
ORD-101647,13-01-2024,FY2024,Q1,January,West,Furniture,Conference Table,Consumer,Rohit,6,29930.37,19614.74,10315.63,2786.59,7529.04,32815.11,-2884.74,25.16,6.89,INR
ORD-101324,13-01-2024,FY2024,Q1,January,East,Furniture,Desk,Consumer,Rohit,6,124190.06,96651.52,27538.54,15317.02,12221.52,114334.88,9855.18,9.84,-4.39,INR
ORD-104590,13-01-2024,FY2024,Q1,January,North,Healthcare,Gloves,Consumer,Sneha,18,850038.63,614900.53,235138.11,145970.43,89167.68,769819.84,80218.79,10.49,21.65,INR
ORD-101947,13-01-2024,FY2024,Q1,January,South,Furniture,Conference Table,Consumer,Rahul,10,496954.79,345373.75,151581.04,48294.96,103286.08,475286.86,21667.93,20.78,23.28,INR
ORD-103266,14-01-2024,FY2024,Q1,January,South,Office Supplies,Notebook,Consumer,Rohit,2,31627.86,21213.74,10414.12,4621.74,5792.39,30317.36,1310.5,18.31,19.76,INR
ORD-104894,14-01-2024,FY2024,Q1,January,East,Furniture,Conference Table,Consumer,Vikas,17,196959.44,120519.45,76439.99,18964.63,57475.35,209135.17,-12175.73,29.18,4.36,INR
ORD-102234,14-01-2024,FY2024,Q1,January,East,Consumer Goods,Backpack,Consumer,Priya,3,24792.57,14151.16,10641.4,4317.24,6324.17,27383.4,-2590.83,25.51,14.79,INR
ORD-100084,14-01-2024,FY2024,Q1,January,West,Office Supplies,Pen Set,Corporate,Neha,3,24593.42,13505.19,11088.23,3069.41,8018.81,25145.72,-552.3,32.61,8.47,INR
ORD-103723,15-01-2024,FY2024,Q1,January,North,Technology,Monitor,Consumer,Priya,10,465011.05,339898.63,125112.42,46868.73,78243.69,514389.44,-49378.39,16.83,-2.11,INR
ORD-100375,15-01-2024,FY2024,Q1,January,West,Office Supplies,Paper Pack,Small Business,Sneha,4,188077.02,103102.02,84975,19436.12,65538.88,207099.88,-19022.85,34.85,20.52,INR
ORD-100072,15-01-2024,FY2024,Q1,January,West,Furniture,Cabinet,Corporate,Neha,12,27419.5,17446.54,9972.96,4254.01,5718.95,27243.4,176.1,20.86,-4.21,INR
ORD-104795,16-01-2024,FY2024,Q1,January,North,Technology,Printer,Corporate,Priya,7,9430.2,5684.82,3745.39,1938.99,1806.4,10045.27,-615.06,19.16,1.66,INR
ORD-101792,16-01-2024,FY2024,Q1,January,Central,Consumer Goods,Backpack,Consumer,Priya,18,628816.67,441705.89,187110.78,134793.11,52317.67,701825.5,-73008.83,8.32,24.73,INR
ORD-104528,16-01-2024,FY2024,Q1,January,Central,Technology,Printer,Consumer,Amit,16,761416.77,455719.72,305697.05,77382.2,228314.85,720618.95,40797.81,29.99,17.31,INR
ORD-104487,16-01-2024,FY2024,Q1,January,Central,Technology,Laptop,Consumer,Anjali,4,57531.08,32357.47,25173.61,11326.19,13847.42,63501.24,-5970.16,24.07,22.05,INR
ORD-101466,16-01-2024,FY2024,Q1,January,Central,Technology,Tablet,Consumer,Vikas,17,95870.49,58332.82,37537.67,12255.48,25282.19,99892.32,-4021.83,26.37,17.17,INR
ORD-101709,16-01-2024,FY2024,Q1,January,South,Furniture,Office Chair,Corporate,Rohit,2,39252.22,29074.39,10177.82,5143.05,5034.78,43313.97,-4061.75,12.83,17.22,INR
ORD-101278,16-01-2024,FY2024,Q1,January,Central,Healthcare,Gloves,Consumer,Sneha,12,35803.46,25815.56,9987.9,6506.1,3481.8,39033.09,-3229.63,9.72,6.52,INR
ORD-104095,16-01-2024,FY2024,Q1,January,West,Healthcare,Medical Kit,Small Business,Rahul,1,10162.8,5596.11,4566.69,918.93,3647.76,10955.08,-792.27,35.89,5.8,INR
ORD-102468,17-01-2024,FY2024,Q1,January,Central,Consumer Goods,Water Bottle,Corporate,Anjali,5,131339.94,80997.6,50342.33,27927.56,22414.77,134668.5,-3328.57,17.07,-1.64,INR
ORD-101821,17-01-2024,FY2024,Q1,January,Central,Technology,Tablet,Corporate,Neha,12,252857.31,141308.96,111548.35,43715.95,67832.4,246226.11,6631.21,26.83,15.62,INR
ORD-103636,18-01-2024,FY2024,Q1,January,North,Consumer Goods,Water Bottle,Consumer,Sneha,13,291119.58,185198.21,105921.37,63018.12,42903.26,264511.66,26607.93,14.74,-4.38,INR
ORD-103759,18-01-2024,FY2024,Q1,January,Central,Furniture,Conference Table,Small Business,Neha,14,412010.29,278580.82,133429.47,33970.85,99458.62,388253.95,23756.34,24.14,24.51,INR
ORD-104907,18-01-2024,FY2024,Q1,January,Central,Technology,Smartphone,Corporate,Sneha,18,640164.94,491479.07,148685.87,135277.14,13408.73,597466.69,42698.25,2.09,-6.14,INR
ORD-101388,18-01-2024,FY2024,Q1,January,South,Office Supplies,Stapler,Consumer,Vikas,15,122122.32,73839.13,48283.19,18280.82,30002.37,119218.95,2903.37,24.57,4.32,INR
ORD-104567,18-01-2024,FY2024,Q1,January,South,Furniture,Conference Table,Consumer,Amit,20,936332.88,493018.33,443314.55,103054.82,340259.73,853921.13,82411.76,36.34,-2.49,INR
ORD-102602,18-01-2024,FY2024,Q1,January,Central,Office Supplies,Pen Set,Corporate,Sneha,10,88647.28,52389.99,36257.29,14810.81,21446.48,88491.28,156.01,24.19,-3.85,INR
ORD-103841,18-01-2024,FY2024,Q1,January,West,Technology,Laptop,Consumer,Neha,3,115424.9,76204.62,39220.28,24308.36,14911.91,117472.19,-2047.29,12.92,16.04,INR
ORD-102210,18-01-2024,FY2024,Q1,January,North,Office Supplies,Stapler,Consumer,Rohit,13,431960.52,280721.3,151239.22,39600.61,111638.6,437896.97,-5936.45,25.84,5.21,INR
ORD-104597,18-01-2024,FY2024,Q1,January,South,Consumer Goods,Travel Bag,Consumer,Rohit,5,179092.31,116535.95,62556.36,35706.39,26849.96,196585.2,-17492.9,14.99,17.08,INR
ORD-102167,19-01-2024,FY2024,Q1,January,South,Consumer Goods,Water Bottle,Corporate,Sneha,1,17615.33,12392.9,5222.43,3856.66,1365.77,18566.44,-951.11,7.75,23.18,INR
ORD-104294,19-01-2024,FY2024,Q1,January,North,Office Supplies,Notebook,Small Business,Neha,5,7023.19,4595.16,2428.03,1104.39,1323.65,6483.3,539.89,18.85,12.55,INR
ORD-103067,19-01-2024,FY2024,Q1,January,West,Consumer Goods,Backpack,Corporate,Priya,7,154996.77,106012.21,48984.57,22168.16,26816.41,158867.15,-3870.37,17.3,14.83,INR
ORD-101525,19-01-2024,FY2024,Q1,January,Central,Healthcare,First Aid Box,Small Business,Priya,18,623238.18,461601.55,161636.63,49910.95,111725.68,629938.46,-6700.28,17.93,1.1,INR
ORD-103881,19-01-2024,FY2024,Q1,January,West,Technology,Tablet,Small Business,Rohit,4,105538.19,80604.56,24933.64,8726.34,16207.3,112939.19,-7401,15.36,23.56,INR
ORD-103561,19-01-2024,FY2024,Q1,January,South,Furniture,Desk,Consumer,Rahul,8,46487.21,31977.99,14509.23,8333.17,6176.06,42433.4,4053.82,13.29,10.72,INR
ORD-104083,19-01-2024,FY2024,Q1,January,North,Office Supplies,Pen Set,Corporate,Anjali,7,278093.23,186000.44,92092.79,30352.81,61739.98,305982.47,-27889.24,22.2,1.24,INR
ORD-103479,19-01-2024,FY2024,Q1,January,Central,Office Supplies,Pen Set,Small Business,Anjali,8,184338.66,97921.83,86416.83,40345.13,46071.7,184116.98,221.68,24.99,22.28,INR
ORD-104851,19-01-2024,FY2024,Q1,January,South,Healthcare,BP Monitor,Small Business,Priya,6,8635.92,5422.43,3213.49,895.71,2317.77,9639.74,-1003.83,26.84,23.51,INR
ORD-100546,20-01-2024,FY2024,Q1,January,East,Office Supplies,Notebook,Corporate,Sneha,9,118154.34,82669.63,35484.71,22604.51,12880.2,132253.89,-14099.55,10.9,-7.35,INR
ORD-100150,20-01-2024,FY2024,Q1,January,South,Technology,Smartphone,Consumer,Vikas,3,47277.65,27634.88,19642.77,6058.31,13584.46,51214.95,-3937.3,28.73,-7.84,INR
ORD-104040,20-01-2024,FY2024,Q1,January,West,Consumer Goods,Water Bottle,Consumer,Neha,7,138221.55,79717.25,58504.3,22367.84,36136.46,143976.06,-5754.51,26.14,3.4,INR
ORD-103547,21-01-2024,FY2024,Q1,January,East,Office Supplies,Pen Set,Consumer,Rohit,3,90634.86,62621.54,28013.32,17023.65,10989.67,83502.56,7132.31,12.13,-5.87,INR
ORD-100013,21-01-2024,FY2024,Q1,January,North,Technology,Tablet,Consumer,Rahul,17,49624.07,25860.59,23763.48,4180.32,19583.16,45256.89,4367.18,39.46,17.12,INR
ORD-101851,21-01-2024,FY2024,Q1,January,Central,Office Supplies,Pen Set,Consumer,Neha,8,292641.38,166241.14,126400.24,61422.69,64977.55,280293.35,12348.03,22.2,10.84,INR
ORD-102253,21-01-2024,FY2024,Q1,January,Central,Healthcare,Gloves,Consumer,Amit,7,105052.41,71207.21,33845.2,16957.05,16888.15,96939.33,8113.08,16.08,20.62,INR
ORD-101338,21-01-2024,FY2024,Q1,January,North,Healthcare,Gloves,Consumer,Rohit,15,640265.02,491574.89,148690.13,110488.26,38201.87,697579.95,-57314.93,5.97,16.06,INR
ORD-100876,21-01-2024,FY2024,Q1,January,Central,Furniture,Conference Table,Small Business,Vikas,4,110218.12,67201.82,43016.3,13663.21,29353.09,115110.54,-4892.42,26.63,11.82,INR
ORD-104946,21-01-2024,FY2024,Q1,January,North,Technology,Printer,Corporate,Anjali,15,673261.26,462198.78,211062.48,84919.78,126142.69,685409.8,-12148.54,18.74,-4.51,INR
ORD-104926,22-01-2024,FY2024,Q1,January,South,Consumer Goods,Calculator,Small Business,Rohit,10,29746.84,22335.08,7411.76,4981.18,2430.58,31922.67,-2175.83,8.17,22.48,INR
ORD-104895,22-01-2024,FY2024,Q1,January,East,Healthcare,First Aid Box,Small Business,Vikas,3,106326.12,59238.2,47087.93,16706.4,30381.53,116475.37,-10149.25,28.57,17.6,INR
ORD-101320,22-01-2024,FY2024,Q1,January,South,Consumer Goods,Headphones,Consumer,Priya,19,855420.93,504486.49,350934.44,71604.9,279329.54,935567.76,-80146.82,32.65,19.13,INR
ORD-102518,22-01-2024,FY2024,Q1,January,West,Office Supplies,Pen Set,Consumer,Priya,6,258631.03,155587.25,103043.78,31955.92,71087.86,246418.76,12212.26,27.49,12.02,INR
ORD-103205,22-01-2024,FY2024,Q1,January,South,Office Supplies,Paper Pack,Consumer,Sneha,18,131421.07,91186.74,40234.33,22047.65,18186.68,142592.24,-11171.18,13.84,24.34,INR
ORD-103832,22-01-2024,FY2024,Q1,January,East,Consumer Goods,Water Bottle,Consumer,Amit,6,158467.05,105989.26,52477.79,32052.2,20425.59,174857.74,-16390.69,12.89,21.18,INR
ORD-102836,22-01-2024,FY2024,Q1,January,North,Furniture,Office Chair,Consumer,Neha,15,227400.83,155742.79,71658.04,22063.4,49594.64,253706.09,-26305.26,21.81,10.91,INR
ORD-103298,22-01-2024,FY2024,Q1,January,East,Consumer Goods,Water Bottle,Corporate,Amit,20,470275.4,314136.91,156138.49,71123.6,85014.89,464178.19,6097.21,18.08,-7.51,INR
ORD-102256,22-01-2024,FY2024,Q1,January,West,Office Supplies,File Folder,Corporate,Neha,17,226209.18,135075.55,91133.63,24516.4,66617.23,227427.23,-1218.05,29.45,-5.06,INR
ORD-100477,22-01-2024,FY2024,Q1,January,West,Consumer Goods,Calculator,Corporate,Sneha,4,98077.32,62968.94,35108.37,18402.88,16705.49,99116.52,-1039.2,17.03,8.66,INR
ORD-100036,23-01-2024,FY2024,Q1,January,West,Consumer Goods,Backpack,Consumer,Neha,10,390229.18,216899.95,173329.23,74135.63,99193.6,402578.38,-12349.21,25.42,12.48,INR
ORD-103842,23-01-2024,FY2024,Q1,January,Central,Furniture,Bookshelf,Corporate,Rohit,18,186888.16,108643.55,78244.61,39191.02,39053.59,170123.07,16765.09,20.9,9.16,INR
ORD-104281,23-01-2024,FY2024,Q1,January,South,Healthcare,BP Monitor,Consumer,Anjali,20,880288.2,594336.23,285951.97,78569.62,207382.34,923851.27,-43563.07,23.56,22.73,INR
ORD-103576,23-01-2024,FY2024,Q1,January,West,Technology,Laptop,Corporate,Amit,13,508562.73,342992.97,165569.76,51147.53,114422.23,556038.7,-47475.97,22.5,-4.15,INR
ORD-100578,24-01-2024,FY2024,Q1,January,South,Furniture,Cabinet,Corporate,Rahul,10,435876.92,252402.93,183473.98,66989.7,116484.28,401518.52,34358.39,26.72,23.63,INR
ORD-101136,24-01-2024,FY2024,Q1,January,North,Office Supplies,Notebook,Corporate,Vikas,10,145021.47,80138.35,64883.12,23972.57,40910.55,143621.79,1399.68,28.21,9.1,INR
ORD-100523,25-01-2024,FY2024,Q1,January,West,Healthcare,BP Monitor,Small Business,Rahul,1,46146.73,32263.11,13883.61,7809.44,6074.18,44609.58,1537.15,13.16,18.81,INR
ORD-104074,25-01-2024,FY2024,Q1,January,West,Consumer Goods,Backpack,Consumer,Neha,11,270242.96,198958.41,71284.55,58555.43,12729.12,254772.92,15470.04,4.71,15.07,INR
ORD-103906,25-01-2024,FY2024,Q1,January,South,Office Supplies,Stapler,Consumer,Neha,1,12427.76,7425.86,5001.9,2435.96,2565.93,12731.11,-303.35,20.65,22.88,INR
ORD-101809,25-01-2024,FY2024,Q1,January,South,Consumer Goods,Water Bottle,Corporate,Rohit,16,73926.67,40865.07,33061.6,12141.73,20919.87,74280.22,-353.54,28.3,21.63,INR
ORD-104570,25-01-2024,FY2024,Q1,January,Central,Technology,Tablet,Consumer,Rohit,6,149517.23,102614.72,46902.5,22867.74,24034.76,134777.45,14739.77,16.07,16.57,INR
ORD-103308,25-01-2024,FY2024,Q1,January,West,Office Supplies,Paper Pack,Consumer,Sneha,11,173763.35,131701.85,42061.5,15304.89,26756.61,177182.98,-3419.63,15.4,23.75,INR
ORD-103146,25-01-2024,FY2024,Q1,January,South,Healthcare,Thermometer,Corporate,Vikas,8,165160.53,126357.32,38803.21,23750.13,15053.08,177222.85,-12062.32,9.11,12.84,INR
ORD-102760,25-01-2024,FY2024,Q1,January,East,Consumer Goods,Calculator,Corporate,Priya,7,293428.39,188823.3,104605.09,33070.95,71534.15,299843.51,-6415.12,24.38,19.12,INR
ORD-104527,26-01-2024,FY2024,Q1,January,East,Office Supplies,Paper Pack,Small Business,Neha,12,427304.72,278103.36,149201.36,79703.07,69498.3,466325.07,-39020.35,16.26,16.85,INR
ORD-103185,26-01-2024,FY2024,Q1,January,North,Technology,Tablet,Corporate,Amit,2,17146.7,11098.72,6047.98,1998.44,4049.54,17807.13,-660.43,23.62,1.83,INR
ORD-102207,26-01-2024,FY2024,Q1,January,North,Healthcare,Medical Kit,Consumer,Anjali,20,566904.99,299051.79,267853.2,65789.58,202063.62,625469.51,-58564.52,35.64,15.73,INR
ORD-100799,26-01-2024,FY2024,Q1,January,North,Technology,Tablet,Consumer,Sneha,10,147226.07,102288.19,44937.89,31763.9,13173.99,141302.85,5923.22,8.95,1.71,INR
ORD-103065,26-01-2024,FY2024,Q1,January,East,Office Supplies,Stapler,Consumer,Priya,4,56423.65,32813.57,23610.07,9746.47,13863.6,55036,1387.64,24.57,8.41,INR
ORD-101082,26-01-2024,FY2024,Q1,January,East,Consumer Goods,Headphones,Consumer,Vikas,17,340691.37,250057.63,90633.74,37809.53,52824.22,378977.71,-38286.35,15.51,0.2,INR
ORD-104944,27-01-2024,FY2024,Q1,January,South,Furniture,Bookshelf,Corporate,Vikas,2,60849.58,40258.03,20591.55,10391.54,10200.01,59755.92,1093.66,16.76,22.4,INR
ORD-103582,27-01-2024,FY2024,Q1,January,Central,Consumer Goods,Headphones,Consumer,Priya,16,266357.22,153770.69,112586.53,52718.13,59868.41,296511.41,-30154.19,22.48,11.64,INR
ORD-100081,27-01-2024,FY2024,Q1,January,East,Healthcare,First Aid Box,Consumer,Neha,18,128841.41,76364.53,52476.88,12315.08,40161.8,135598.75,-6757.34,31.17,14.69,INR
ORD-102885,28-01-2024,FY2024,Q1,January,East,Technology,Monitor,Consumer,Vikas,3,59249.64,38166.97,21082.67,11995.39,9087.28,57149.77,2099.87,15.34,4.99,INR
ORD-102344,28-01-2024,FY2024,Q1,January,North,Furniture,Bookshelf,Consumer,Vikas,8,218251.5,127349.82,90901.68,29284.17,61617.51,228402.19,-10150.69,28.23,-0.16,INR
ORD-101889,28-01-2024,FY2024,Q1,January,Central,Furniture,Office Chair,Consumer,Priya,17,478822.59,351189.11,127633.48,77430.11,50203.37,524119.63,-45297.04,10.48,18.24,INR
ORD-103787,28-01-2024,FY2024,Q1,January,East,Consumer Goods,Water Bottle,Small Business,Vikas,7,36714.73,19717.59,16997.14,4594.6,12402.54,36371.02,343.71,33.78,6.85,INR
ORD-100110,28-01-2024,FY2024,Q1,January,North,Office Supplies,Pen Set,Consumer,Priya,18,194778.89,106423.08,88355.81,39639.25,48716.56,180898.94,13879.95,25.01,8.37,INR
ORD-101340,30-01-2024,FY2024,Q1,January,North,Furniture,Cabinet,Small Business,Rahul,19,495131.09,268503.71,226627.38,52467.62,174159.76,489910.44,5220.65,35.17,-6.13,INR
ORD-101871,30-01-2024,FY2024,Q1,January,South,Furniture,Cabinet,Small Business,Priya,16,121882.06,81806.33,40075.73,26378.72,13697.01,113752.91,8129.15,11.24,-4.34,INR
ORD-102553,30-01-2024,FY2024,Q1,January,Central,Consumer Goods,Calculator,Corporate,Neha,15,424053.23,256787.74,167265.49,52399.72,114865.77,453003.98,-28950.75,27.09,7.25,INR
ORD-102629,30-01-2024,FY2024,Q1,January,West,Technology,Printer,Corporate,Vikas,15,635147.49,397814.05,237333.44,135093.11,102240.33,645195.04,-10047.55,16.1,14.98,INR
ORD-103552,30-01-2024,FY2024,Q1,January,West,Healthcare,Thermometer,Consumer,Rahul,10,468050.8,316559.86,151490.94,96427.62,55063.32,505422.54,-37371.74,11.76,-7.75,INR
ORD-103555,31-01-2024,FY2024,Q1,January,North,Technology,Tablet,Consumer,Amit,6,193722.7,105695.04,88027.66,40169.6,47858.06,185913.58,7809.12,24.7,5.95,INR
ORD-100839,31-01-2024,FY2024,Q1,January,Central,Office Supplies,Notebook,Consumer,Priya,9,203706.85,142351.24,61355.61,17009.32,44346.29,205742.64,-2035.79,21.77,20.87,INR
ORD-100421,31-01-2024,FY2024,Q1,January,West,Office Supplies,Notebook,Corporate,Vikas,12,487890.13,374372.09,113518.04,63335.88,50182.16,452845.42,35044.72,10.29,4.7,INR
ORD-100432,31-01-2024,FY2024,Q1,January,West,Technology,Tablet,Corporate,Neha,13,472604.68,332358.75,140245.94,79524.7,60721.24,504659.34,-32054.66,12.85,6.59,INR
ORD-100970,31-01-2024,FY2024,Q1,January,West,Technology,Monitor,Consumer,Priya,3,37646.75,23207.2,14439.54,3375.94,11063.6,37323.27,323.48,29.39,8.83,INR
ORD-104393,31-01-2024,FY2024,Q1,January,East,Office Supplies,Paper Pack,Consumer,Anjali,18,488172.31,366356.85,121815.46,92919.41,28896.05,456533.54,31638.77,5.92,15.17,INR
ORD-101291,01-02-2024,FY2024,Q1,February,South,Technology,Printer,Corporate,Priya,19,276854.71,158984.9,117869.8,26116.06,91753.75,299314.98,-22460.27,33.14,13.29,INR
ORD-102805,01-02-2024,FY2024,Q1,February,West,Furniture,Conference Table,Consumer,Neha,15,394637.78,241626.88,153010.9,53045.02,99965.88,398059.2,-3421.42,25.33,-7.42,INR
ORD-101884,01-02-2024,FY2024,Q1,February,Central,Office Supplies,Notebook,Consumer,Neha,6,28840.96,17713.98,11126.98,3837.69,7289.29,31673.25,-2832.29,25.27,-5.34,INR
ORD-101561,01-02-2024,FY2024,Q1,February,South,Office Supplies,Stapler,Corporate,Vikas,15,265816.89,202694.69,63122.2,34284.66,28837.55,252474.55,13342.34,10.85,-5.79,INR
ORD-102476,01-02-2024,FY2024,Q1,February,North,Consumer Goods,Travel Bag,Corporate,Anjali,10,187853.28,140002.84,47850.45,20104.18,27746.26,180644.28,7209,14.77,4.69,INR
ORD-100380,01-02-2024,FY2024,Q1,February,West,Office Supplies,Paper Pack,Consumer,Rahul,18,810307,521472.19,288834.81,79046.99,209787.82,749538.67,60768.33,25.89,4.9,INR
ORD-100417,01-02-2024,FY2024,Q1,February,South,Technology,Monitor,Consumer,Rohit,15,691240.1,379437.03,311803.07,111456.5,200346.57,758761.23,-67521.13,28.98,11.73,INR
ORD-102378,02-02-2024,FY2024,Q1,February,North,Furniture,Bookshelf,Small Business,Priya,10,102563.02,66680.96,35882.07,16976.72,18905.35,93429.74,9133.28,18.43,5.91,INR
ORD-100107,02-02-2024,FY2024,Q1,February,South,Consumer Goods,Headphones,Corporate,Vikas,19,196797.86,147901.63,48896.24,34293.27,14602.97,203016.81,-6218.95,7.42,2.24,INR
ORD-100441,02-02-2024,FY2024,Q1,February,North,Healthcare,BP Monitor,Consumer,Rohit,15,715756.71,542833.77,172922.95,115528.88,57394.07,764328,-48571.29,8.02,14.49,INR
